ID,Name,1C vs 1A,2C vs 2A,3C vs 3A,1C vs 2C,2C vs 3C,1C vs 3C,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A
48960,,37.89806867,5.513089005,N/A,4.392978981,0.829128986,3.642346209,151.5,128.5,106,65,55.5,117,104.5,58.5,49.5,2,3.5,-39,0.896995708,0.204188482,0.246268657,0.023668639,0.037037037,N/A
49344,cel-miR-72-5p,N/A,77.23036649,N/A,0.544661117,5.373244605,2.926597409,234,892.5,216.5,54,53.5,63,181.5,819.5,107,-5.5,3.5,-70,1.557939914,2.860383944,0.532338308,N/A,0.037037037,N/A
49353,,1.355206686,0.439790576,N/A,3.637607296,0.580610218,2.112031967,90,93,98,79.5,65.5,108.5,35.5,24,29,19,18,-8.5,0.30472103,0.083769634,0.144278607,0.224852071,0.19047619,N/A
47301,,30.94706724,1.471606927,N/A,2.713630309,0.635798429,1.725321888,116.5,124.5,119,61,61.5,82,64,58,64,1.5,13,-11.5,0.549356223,0.202443281,0.31840796,0.017751479,0.137566138,N/A
49098,,1.469241774,1.188404681,0.408709142,1.585950775,1.074280105,1.703755365,126,196,146.5,98,85,204.5,79,122.5,80,39,34,93,0.678111588,0.427574171,0.39800995,0.461538462,0.35978836,0.97382199
47334,,4.906589245,0.571727749,0.618415857,5.438676131,0.44489848,2.419658746,109,98,98.5,71,62,115.5,57.5,26,41,8.5,15,31.5,0.493562232,0.090750436,0.2039801,0.100591716,0.158730159,0.329842932
46371,,3.051354151,1.255372353,7.126865672,2.353143146,0.496945899,1.169384835,170.5,198.5,287.5,97,117.5,76,122,127.5,180,29,33.5,12,1.0472103,0.445026178,0.895522388,0.343195266,0.354497354,0.12565445
42983,,64.55364807,3.22513089,N/A,2.487173234,0.506050983,1.25863646,93.5,111,170.5,61.5,56.5,54.5,44.5,44,61,0.5,4.5,-9.5,0.381974249,0.153577661,0.303482587,0.00591716,0.047619048,N/A
17653,,N/A,4.287958115,N/A,4.114476725,0.414564493,1.705715958,97,95.5,139,60,51.5,56.5,43.5,26,44,-2,2,-9,0.373390558,0.090750436,0.218905473,N/A,0.021164021,N/A
29056,,16.66663557,5.918143375,1.696872779,2.786070132,2.61826178,7.294660944,582,536,355,93.5,80.5,100.5,528.5,466.5,125,23,26,35,4.536480687,1.628272251,0.621890547,0.272189349,0.275132275,0.366492147
42550,,4.74248927,2.432591623,1.615422886,1.180984942,0.56189145,0.663585342,89.5,164,220,72.5,62,98,42.5,88.5,110.5,6.5,12,32.5,0.364806867,0.308900524,0.549751244,0.076923077,0.126984127,0.340314136
42854,,N/A,9.070680628,N/A,3.219352321,0.301456152,0.970493562,88.5,103,152.5,59.5,52,56,36,27.5,64,-3,1,-12.5,0.309012876,0.095986038,0.31840796,N/A,0.010582011,N/A
42496,,95.88755365,N/A,N/A,5.683739008,0.776205859,4.411751521,710.5,359.5,340.5,72,55.5,57,661,286,258.5,5,-5,-7.5,5.673819742,0.998254799,1.286069652,0.059171598,N/A,N/A
11011,,4.251886932,N/A,6.176616915,4.098712446,0.323801853,1.327170683,142,120,225.5,84,112,73,85,51,110.5,14.5,-14,8.5,0.729613734,0.178010471,0.549751244,0.171597633,N/A,0.089005236
27533,,0.362660944,0.083526117,0.052324415,2.961110625,0.613874346,1.817749847,105.5,121.5,193.5,221.5,265.5,571,59,49,56,118,193.5,508.5,0.506437768,0.171029668,0.278606965,1.396449704,2.047619048,5.32460733
10916,cel-miR-1-3p,22.60586552,N/A,N/A,0.970201554,2.375317876,2.304537094,238,550,307.5,68,92.5,61.5,187,474,140,6,-49,-9.5,1.605150215,1.654450262,0.696517413,0.071005917,N/A,N/A
14328,cel-miR-124-3p,1.765241222,1.071233008,0.626865672,1.40328799,0.985539766,1.382996117,151,248,228,103.5,170.5,160.5,101,177,126,41.5,54.5,95.5,0.86695279,0.617801047,0.626865672,0.49112426,0.576719577,1
42539,,1.983158581,0.58081038,1.089001893,3.278969957,0.219410136,0.719439243,155.5,163,364,104.5,145.5,178,108,81,259,39.5,46,113,0.927038627,0.282722513,1.288557214,0.467455621,0.486772487,1.183246073
42981,,N/A,N/A,N/A,2.55381314,0.35078534,0.895840211,81,111.5,165,67.5,128,62,27,26,52,0,-15,-6,0.231759657,0.090750436,0.258706468,N/A,N/A,N/A
42708,,0.096242953,0.041745746,0.066672767,3.339691623,0.551720632,1.842576774,102,115.5,150,473,486.5,431,55,40.5,51.5,414.5,320,367,0.472103004,0.141361257,0.256218905,4.905325444,3.386243386,3.842931937
11141,,8.11041748,1.90144749,18.29228856,3.086581414,0.446454069,1.378016833,113.5,122.5,163.5,66,59.5,64.5,61.5,49,77,5.5,8.5,2,0.527896996,0.171029668,0.383084577,0.065088757,0.08994709,0.020942408
46541,,12.42113734,3.10052356,N/A,2.38946215,0.883227375,2.110438381,120.5,138,166.5,67,59,62,68.5,70.5,56,4,7.5,-2.5,0.587982833,0.246073298,0.278606965,0.047337278,0.079365079,N/A
46629,,15.08669528,1.276348737,19.4800995,2.873704007,0.507640574,1.458808751,95,114.5,142,64.5,61.5,66,52,44.5,61.5,2.5,11.5,1.5,0.446351931,0.155322862,0.305970149,0.029585799,0.121693122,0.015706806
11020,,13.59978541,1.209424084,2.076469504,4.790702859,0.457804597,2.19320579,121.5,112.5,160.5,73,63.5,80,75,38.5,59,4,10.5,13.5,0.643776824,0.134380454,0.293532338,0.047337278,0.111111111,0.141361257
46513,,N/A,6.514397906,N/A,2.241321236,0.313130417,0.701825853,87,113.5,203,68.5,54,62,36,39.5,88.5,-0.5,2,-7.5,0.309012876,0.137870855,0.440298507,N/A,0.021164021,N/A
27229,,2.555111198,1.246073298,12.59079602,2.242236809,0.45006421,1.009150539,127.5,159,257.5,92.5,88.5,76.5,77.5,85,132.5,22,22.5,5,0.665236052,0.296684119,0.65920398,0.26035503,0.238095238,0.052356021
42739,,4.15851216,N/A,N/A,3.467107578,0.162105347,0.562036676,90.5,101.5,260.5,76,58,61,43,30.5,132,7.5,-1.5,-9.5,0.369098712,0.106457243,0.656716418,0.088757396,N/A,N/A
30787,,0.19620218,0.053612241,0.1652327,4.403188228,0.286633936,1.262103171,148.5,124,239.5,410,370,434.5,94,52.5,128.5,347.5,323,369.5,0.806866953,0.183246073,0.639303483,4.112426036,3.417989418,3.869109948
19004,,0.221065,0.331703977,0.240033675,0.941486423,0.663263389,0.624453476,625.5,1579,1806,2009.5,1652,3237,580,1515,1602.5,1903,1506.5,3172,4.978540773,5.287958115,7.972636816,22.52071006,15.94179894,33.21465969
11098,,3.41603212,N/A,2.741102181,2.699603085,0.622059337,1.679313305,126,140,195.5,77,127,84,73,66.5,75,15.5,-17,13,0.626609442,0.232111693,0.373134328,0.183431953,N/A,0.136125654
13170,,N/A,N/A,N/A,3.110199445,0.203007686,0.631394393,93,100.5,242,56,85,56.5,43,34,117.5,-5,-47,-9.5,0.369098712,0.118673647,0.584577114,N/A,N/A,N/A
29190,,1.768767412,0.216459424,4.086069652,5.425914572,0.128485328,0.697150414,114.5,123.5,285.5,107,186.5,97.5,69.5,31.5,172,28.5,48,20,0.596566524,0.109947644,0.855721393,0.337278107,0.507936508,0.209424084
13182,,1.288071629,0.53974298,2.133740389,2.814449213,0.255633042,0.719466213,97,136.5,220.5,98,138,94.5,51.5,45,123.5,29,27.5,27.5,0.442060086,0.157068063,0.614427861,0.343195266,0.291005291,0.287958115
17338,,1.293490701,N/A,65.32960199,3.604621083,0.093117563,0.335653531,104,121.5,387.5,96,129,70,53.5,36.5,275,30,-3.5,2,0.459227468,0.127399651,1.368159204,0.355029586,N/A,0.020942408
46261,,2.881139723,1.37434555,1.534255804,2.813356223,0.565782807,1.591748581,120.5,131,167.5,78.5,76.5,92.5,71.5,62.5,77.5,18,15,24,0.613733906,0.218150087,0.385572139,0.213017751,0.158730159,0.251308901
17825,,5.644896436,1.420861861,1.384937017,3.930372471,0.573546834,2.254252686,133,125,162.5,75,65.5,90.5,89.5,56,68.5,11.5,13,23.5,0.768240343,0.195462478,0.34079602,0.136094675,0.137566138,0.246073298
30747,,18.33452551,3.991772625,0.457395857,3.773856654,6.450099436,24.34175067,958,661,166.5,93.5,126.5,131,910,593,64.5,36,49,67,7.811158798,2.069808028,0.320895522,0.426035503,0.518518519,0.701570681
46800,,6.624606581,1.278141361,N/A,2.717049702,0.488734631,1.327916285,109.5,138,199,73.5,70,60,68.5,62,89,7.5,16,-1.5,0.587982833,0.216404887,0.44278607,0.088757396,0.169312169,N/A
42532,,6.942366646,2.764397906,N/A,2.808549551,0.369689939,1.038292514,149,166,289.5,82.5,64.5,67,100.5,88,167,10.5,10.5,-2.5,0.862660944,0.307155323,0.830845771,0.124260355,0.111111111,N/A
13183,,33.72746781,0.871727749,N/A,6.181301473,0.143415001,0.886491357,93.5,88.5,209,69.5,59,62.5,46.5,18.5,90.5,1,7,-6.5,0.399141631,0.064572426,0.450248756,0.01183432,0.074074074,N/A
14285,,3.276454048,3.93274265,2.458252217,2.07844386,0.91381055,1.899303928,120.5,148.5,193.5,84,74.5,82.5,65.5,77.5,59.5,14.5,6.5,11.5,0.56223176,0.270506108,0.2960199,0.171597633,0.068783069,0.120418848
10967,,5.883166428,N/A,N/A,2.301584681,0.521166791,1.199509503,79.5,105.5,166,70,79.5,58,36.5,39,52.5,4.5,-35.5,-6,0.313304721,0.136125654,0.26119403,0.053254438,N/A,N/A
49316,cel-miR-788-5p,4.541896587,0.855316844,6.662070084,3.440302256,0.408977637,1.407006687,311.5,265.5,430.5,126.5,160.5,98.5,263,188,322.5,42,72.5,23,2.25751073,0.656195462,1.604477612,0.49704142,0.767195767,0.240837696
48266,,0.438940183,0.289996135,0.733315217,0.769681879,0.333596222,0.256762967,134,343.5,752,230.5,409,419.5,82,262,551,135.5,298,357,0.703862661,0.914485166,2.741293532,1.603550296,3.153439153,3.738219895
28038,,5.439914163,1.290052356,7.60199005,2.934305501,0.771727749,2.264484979,144.5,164.5,204.5,76.5,133.5,75,105,88,80,14,22.5,5,0.901287554,0.307155323,0.39800995,0.165680473,0.238095238,0.052356021
49953,,N/A,N/A,N/A,3.034111811,0.394313448,1.196391091,98.5,113,182.5,60,108.5,59,47.5,38.5,68.5,-2.5,-21.5,-9,0.407725322,0.134380454,0.34079602,N/A,N/A,N/A
49043,,15.23175966,0.505759162,N/A,4.490763202,0.15976362,0.717460587,96.5,103,203.5,66,124,62.5,42,23,101,2,15,0,0.360515021,0.080279232,0.502487562,0.023668639,0.158730159,N/A
49321,,N/A,N/A,N/A,10.79921627,0.233856894,2.52547117,110,107,130,60.5,68.5,52,50.5,11.5,34.5,-9,-42.5,-12.5,0.433476395,0.040139616,0.171641791,N/A,N/A,N/A
49084,,N/A,N/A,N/A,6.242654341,0.33367386,2.083010573,95.5,90.5,118.5,51.5,47.5,53.5,49.5,19.5,41,-6,-2.5,-10.5,0.424892704,0.068062827,0.2039801,N/A,N/A,N/A
49463,,1.379007047,0.659685864,4.252363184,1.820774183,0.407616485,0.742177572,129.5,173.5,272,101.5,128.5,83,77,104,179,40.5,52,20,0.660944206,0.363001745,0.890547264,0.479289941,0.55026455,0.209424084
49217,,0.474029266,0.143962255,3.283448827,1.200681646,0.154091752,0.185015138,130.5,242,955.5,186.5,437,174.5,83,170,774,127,389.5,112,0.712446352,0.593368237,3.850746269,1.50295858,4.121693122,1.172774869
49561,,N/A,4.947643979,N/A,2.983862661,0.578217594,1.725321888,99.5,110.5,143,60.5,57,55,45.5,37.5,45.5,-4.5,2.5,-9,0.39055794,0.130890052,0.226368159,N/A,0.026455026,N/A
49880,,11.51448498,2.205824607,N/A,2.918896153,0.362647647,1.05853082,108,130.5,184.5,71.5,59.5,58,63.5,53.5,103.5,4,8,-7.5,0.545064378,0.186736475,0.514925373,0.047337278,0.084656085,N/A
50382,,5.633333333,1.110695587,5.543117745,3.472727273,0.661480927,2.297142857,165,150,199.5,79,79.5,73,116.5,82.5,87.5,15,24.5,7.5,1,0.287958115,0.435323383,0.177514793,0.259259259,0.078534031
49060,,N/A,8.905759162,N/A,2.884279129,0.511956983,1.476626841,103,111,171.5,64.5,62,64.5,47.5,40.5,55.5,-0.5,1.5,-1.5,0.407725322,0.141361257,0.276119403,N/A,0.015873016,N/A
49459,,64.55364807,N/A,N/A,3.773642149,0.573114077,2.162727438,93.5,106.5,146,62,84,59,44.5,29,35.5,0.5,-27,-11.5,0.381974249,0.10122164,0.176616915,0.00591716,N/A,N/A
50210,,8.149204746,N/A,N/A,4.389835947,0.333635835,1.464606581,147.5,124.5,218.5,82,108,67,95.5,53.5,112.5,8.5,-33.5,-2.5,0.819742489,0.186736475,0.559701493,0.100591716,N/A,N/A
50176,,53.85515021,N/A,2.876428667,3.864500307,0.591950262,2.287591968,201.5,169.5,228,66.5,86.5,82,148.5,94.5,112,2,-47,18.5,1.274678112,0.329842932,0.55721393,0.023668639,N/A,0.193717277
48100,,N/A,5.236256545,N/A,1.820215606,0.680148675,1.238017233,98.5,133.5,179.5,64.5,118,54.5,47,63.5,65.5,-1,4,-8,0.403433476,0.221640489,0.325870647,N/A,0.042328042,N/A
49379,,6.015905074,N/A,N/A,2.796379621,0.19816575,0.554146666,125,131,394,73,93,64.5,70.5,62,219.5,8.5,-27,0,0.605150215,0.216404887,1.092039801,0.100591716,N/A,N/A
13393,,15.7958989,N/A,N/A,4.155246411,0.339092496,1.409012876,149,135.5,221,71,97.5,61.5,98,58,120,4.5,-19.5,-8,0.841201717,0.202443281,0.597014925,0.053254438,N/A,N/A
47557,,0.71416309,0.028491416,0.706178014,12.106966,0.08405916,1.01770139,109.5,137,256.5,133.5,261.5,142,64,13,108.5,65,150.5,73,0.549356223,0.045375218,0.539800995,0.769230769,1.592592593,0.764397906
49277,cel-lsy-6,6.906325807,3.656954245,0.635067238,2.112042414,0.662594532,1.399427754,158.5,192.5,229.5,68,63,166.5,109.5,127.5,135,11.5,11.5,101,0.939914163,0.445026178,0.671641791,0.136094675,0.121693122,1.057591623
49520,cel-miR-1821,57.30042918,2.958278796,11.97313433,1.353860418,0.799011053,1.081749438,125,208.5,216,59,67.5,68,79,143.5,126,1,16,5,0.678111588,0.5008726,0.626865672,0.01183432,0.169312169,0.052356021
49034,,43.5193133,0.966781007,N/A,3.471850543,0.458719291,1.59260482,108.5,113,154,59.5,65.5,58,60,42.5,65,1,14.5,-6,0.515021459,0.148342059,0.323383085,0.01183432,0.153439153,N/A
49775,,12.54806867,3.251308901,N/A,3.082944579,0.750517472,2.313803773,130,137.5,157.5,66,56,62.5,86.5,69,64.5,5,7,-2,0.74248927,0.240837696,0.320895522,0.059171598,0.074074074,N/A
24226,,33.60658083,3.349174386,N/A,2.589641046,0.701570681,1.816816231,112.5,142,167,74,58,58.5,69.5,66,66,1.5,6.5,-8,0.596566524,0.230366492,0.328358209,0.017751479,0.068783069,N/A
50306,cel-miR-1817,12.18540773,1.696335079,N/A,3.82546495,0.414041713,1.583902061,129.5,123.5,196.5,71.5,69,59,84,54,91.5,5,10.5,-7,0.721030043,0.188481675,0.455223881,0.059171598,0.111111111,N/A
50287,,N/A,N/A,N/A,7.534654369,0.218369682,1.645340079,125,104,149.5,68,58.5,57,72,23.5,75.5,-0.5,-3.5,-10.5,0.618025751,0.082024433,0.375621891,N/A,N/A,N/A
49666,,7.532188841,N/A,2.629021559,6.775422615,0.414180281,2.806246445,117.5,108,151,71,94.5,75,67.5,24.5,41.5,6.5,-14,7.5,0.579399142,0.085514834,0.206467662,0.076923077,N/A,0.078534031
50363,,0.522622505,0.319481374,1.920294362,2.84472799,0.334511794,0.951595062,160,168.5,314,201,224,115.5,107,92.5,194,148.5,95.5,48,0.918454936,0.322862129,0.965174129,1.75739645,1.010582011,0.502617801
50354,,7.22168315,N/A,N/A,2.427427113,0.169193761,0.410705522,160.5,191,669.5,75,128.5,70,114.5,116,481,11.5,-9.5,-5.5,0.982832618,0.404886562,2.393034826,0.136094675,N/A,N/A
47990,,11.42381974,N/A,N/A,3.521166602,0.323236753,1.13817046,110,112,210.5,67,101.5,66,63,44,95.5,4,-35.5,-15.5,0.540772532,0.153577661,0.475124378,0.047337278,N/A,N/A
49371,,1.978964659,0.64831197,1.104016282,3.178299827,0.375488533,1.19341514,263.5,241.5,436.5,166,218,205.5,221,171,319.5,81,87,137.5,1.896995708,0.596858639,1.589552239,0.958579882,0.920634921,1.439790576
50161,,7.857653791,N/A,N/A,3.425352544,0.442431961,1.515485443,146,168,214,73.5,90,62,97.5,70,111,9,-23.5,-2.5,0.836909871,0.244328098,0.552238806,0.106508876,N/A,N/A
49357,,38.20028612,N/A,N/A,3.700551809,0.387710113,1.43474136,135,145,192.5,70.5,113.5,63.5,79,52.5,95,1.5,0,-5.5,0.678111588,0.183246073,0.472636816,0.017751479,N/A,N/A
49799,,5.794141132,1.645091623,12.66066725,4.234308948,0.308969869,1.308273882,389,271.5,537.5,101.5,147.5,83.5,343.5,199.5,453,43,40,17,2.948497854,0.696335079,2.253731343,0.50887574,0.423280423,0.178010471
49978,,11.36337625,1.270506108,N/A,3.334144932,0.416933433,1.390116493,119.5,125.5,175,62.5,64.5,57.5,70.5,52,87.5,4.5,13.5,-6,0.605150215,0.181500873,0.435323383,0.053254438,0.142857143,N/A
49631,,24.41917024,2.322094241,N/A,2.822522435,0.486127716,1.372106384,149.5,156,223.5,62,63,60.5,101,88,127,3,12.5,-4,0.86695279,0.307155323,0.631840796,0.035502959,0.132275132,N/A
49248,,N/A,6.157068063,N/A,3.908415083,0.586387435,2.291845494,94.5,106,126,49.5,52.5,51,44.5,28,33.5,-9,1.5,-13,0.381974249,0.097731239,0.166666667,N/A,0.015873016,N/A
49742,,89.93991416,1.979057592,N/A,2.989649079,0.581790321,1.739348896,114,121,162.5,64.5,62,62.5,62,51,61.5,0.5,8.5,-2,0.532188841,0.178010471,0.305970149,0.00591716,0.08994709,N/A
48904,,N/A,2.455497382,N/A,4.184357184,0.35610027,1.490050722,101.5,109.5,169,62,56,57.5,57,33.5,66,-2,4.5,-11,0.489270386,0.116928447,0.328358209,N/A,0.047619048,N/A
42672,,0.485208461,0.97679662,0.108488453,0.975677211,1.820672327,1.776388498,536.5,1310.5,570,791,461.5,2137.5,487,1227.5,473,728,414.5,2071.5,4.180257511,4.284467714,2.353233831,8.615384615,4.386243386,21.69109948
49802,cel-miR-791-3p,13.36664623,N/A,N/A,3.172403433,0.235426403,0.746867529,115.5,124.5,251.5,68,88,56,64.5,50,149,3.5,-18.5,-17,0.553648069,0.17452007,0.741293532,0.041420118,N/A,N/A
49583,,13.51736247,14.29319372,N/A,3.878012545,0.467713787,1.813799934,154.5,148,208,78.5,124.5,75,102.5,65,97.5,5.5,1.5,-20.5,0.879828326,0.226876091,0.485074627,0.065088757,0.015873016,N/A
49281,cel-miR-272,19.72875536,N/A,N/A,2.355316448,0.456986407,1.0763476,119.5,143,220.5,68,93.5,69.5,68,71,109,2.5,-46.5,-32.5,0.583690987,0.247818499,0.542288557,0.029585799,N/A,N/A
50174,,4.382153076,N/A,N/A,2.785843616,0.356353362,0.992744737,120.5,140.5,229.5,77.5,118.5,82,72.5,64,126,12,-12,-20,0.622317597,0.223385689,0.626865672,0.142011834,N/A,N/A
47608,,4.519313305,N/A,N/A,4.979935622,0.169053176,0.841873934,93,105.5,194.5,67,96,62,40.5,20,83,6.5,-31.5,-21,0.347639485,0.069808028,0.412935323,0.076923077,N/A,N/A
49267,,20.01888412,N/A,N/A,3.232127529,0.362881387,1.172878919,128,127.5,227,64.5,117.5,64,69,52.5,101.5,2.5,-5.5,-5.5,0.592274678,0.183246073,0.504975124,0.029585799,N/A,N/A
50377,,18.61659514,N/A,23.12271973,4.028947128,0.225848096,0.909930037,93,125.5,170.5,68,97,66,38.5,23.5,73,1.5,-29,1.5,0.330472103,0.082024433,0.36318408,0.017751479,N/A,0.015706806
50051,,N/A,3.683246073,N/A,3.854013196,0.313368237,1.207725322,106,104.5,161,58,50.5,54,52.5,33.5,75,-3.5,3,-10,0.450643777,0.116928447,0.373134328,N/A,0.031746032,N/A
48952,,N/A,1.793520942,N/A,3.929110552,0.317899215,1.249061159,120,108.5,183,59,62,61,69.5,43.5,96,0,8,-1.5,0.596566524,0.151832461,0.47761194,N/A,0.084656085,N/A
49924,,N/A,N/A,N/A,3.548758624,0.477793826,1.695574959,109,106.5,145,59.5,51.5,58.5,57,39.5,58,-0.5,0,-4.5,0.489270386,0.137870855,0.288557214,N/A,N/A,N/A
48868,,N/A,N/A,N/A,2.355681048,0.766082927,1.804647033,99,116,139.5,63,47,57,45.5,47.5,43.5,0,0,-7,0.39055794,0.165794066,0.21641791,N/A,N/A,N/A
49543,,N/A,N/A,N/A,2.218412909,1.089536034,2.417040802,196,246,213,63,52,59,152,168.5,108.5,-6,-0.5,-5,1.30472103,0.588132635,0.539800995,N/A,N/A,N/A
49234,,25.93025751,1.790575916,N/A,4.62723063,0.386372259,1.787833551,121.5,112.5,164.5,69,60,56,71.5,38,69,2,7,-9.5,0.613733906,0.132635253,0.343283582,0.023668639,0.074074074,N/A
50466,,23.5556918,23.68684555,7.016636816,0.729849057,0.873352884,0.637415779,391.5,1224.5,1092.5,77,89,138,341,1149,923,10.5,16,62.5,2.927038627,4.010471204,4.592039801,0.124260355,0.169312169,0.654450262
49318,,N/A,N/A,N/A,3.493220835,0.341095138,1.191520641,109.5,111.5,215,60,84,59.5,62.5,44,90.5,-8,-13,-14,0.536480687,0.153577661,0.450248756,N/A,N/A,N/A
49723,,12.51180258,N/A,N/A,3.813184164,0.376143317,1.434303739,123.5,120.5,190,69.5,87.5,65.5,69,44.5,83,4,-27,-30,0.592274678,0.155322862,0.412935323,0.047337278,N/A,N/A
47315,,5.45568203,N/A,N/A,3.174972776,0.456361511,1.448935372,135.5,133.5,225.5,75,104,94,86.5,67,103,11.5,-19.5,-35.5,0.74248927,0.233856894,0.512437811,0.136094675,N/A,N/A
49246,,0.323757189,1.211287158,1.20589879,0.371752979,0.380094647,0.141301317,1217.5,7761,14268,2715,2284.5,5686.5,1163,7693.5,14200.5,2605.5,2095,5595,9.982832618,26.85340314,70.64925373,30.83431953,22.16931217,58.58638743
50303,,N/A,N/A,N/A,3.671997178,0.183565088,0.674050487,104,115,255.5,57,93.5,55.5,54.5,36.5,139.5,-3,-34,-32.5,0.467811159,0.127399651,0.694029851,N/A,N/A,N/A
49940,,24.57027897,N/A,N/A,6.731824685,0.068294491,0.459746541,189.5,138,638,64.5,99.5,63,135.5,49.5,508.5,4,-17,-7,1.163090129,0.172774869,2.529850746,0.047337278,N/A,N/A
49003,,16.55221745,2.638743455,28.09172886,6.217933086,0.261049556,1.623188669,503.5,264.5,582.5,96.5,134.5,79.5,445,176,473,19.5,22,8,3.819742489,0.614310646,2.353233831,0.230769231,0.232804233,0.083769634
48833,,8.20758979,6.714659686,1.847705915,0.927603343,2.856394914,2.649601471,155.5,355,153,64,66,81,107.5,285,70,9.5,14,18,0.922746781,0.994764398,0.348258706,0.112426036,0.148148148,0.188481675
50002,,11.0248927,10.35706806,N/A,2.380908122,0.611925538,1.456938484,123,152,167.5,65,53.5,59,76,78.5,90,5,2.5,-5.5,0.652360515,0.27399651,0.447761194,0.059171598,0.026455026,N/A
48416,,10.87982833,2.792670157,21.6181592,2.323679497,0.489557563,1.137574871,109.5,140,163.5,67.5,62,67,60,63.5,91,4,7.5,2,0.515021459,0.221640489,0.452736318,0.047337278,0.079365079,0.020942408
47899,,2.061441157,0.68457967,1.723212297,2.414514241,0.317583436,0.766809728,102.5,125.5,212.5,79.5,81,96.5,54,55,121.5,19,26.5,33.5,0.463519313,0.191972077,0.604477612,0.224852071,0.28042328,0.35078534
48956,,27.01824034,0.942408377,N/A,3.664248927,0.373175894,1.367409369,119.5,123,190.5,73.5,67.5,69,74.5,50,94,2,17.5,0,0.639484979,0.17452007,0.467661692,0.023668639,0.185185185,N/A
49736,cel-miR-56-3p,0.862425416,0.847533632,2.647121535,0.836909871,0.687179487,0.575107296,142.5,362,391,152.5,178.5,122.5,97.5,286.5,292.5,82,111.5,52.5,0.836909871,1,1.455223881,0.970414201,1.17989418,0.54973822
49971,,6.476088289,3.133507853,N/A,3.235825616,0.396721516,1.283721643,112,116,181.5,71.5,57.5,68,62.5,47.5,84,7,5,-4,0.536480687,0.165794066,0.417910448,0.082840237,0.052910053,N/A
49509,cel-miR-1820-5p,10.32188841,N/A,N/A,2.357290578,0.667010549,1.572337682,143,163.5,237,69.5,84.5,69.5,92.5,96.5,101.5,6.5,-10.5,-4.5,0.793991416,0.336823735,0.504975124,0.076923077,N/A,N/A
48175,,13.05579399,N/A,N/A,3.254859884,0.481886932,1.568474444,98,106.5,166,68.5,92.5,69,45,34,49.5,2.5,-30.5,-4.5,0.386266094,0.118673647,0.246268657,0.029585799,N/A,N/A
50263,cel-miR-265,2.286340735,N/A,0.280257698,1.89674459,1.030431937,1.954466202,127.5,172,236.5,87.5,152.5,198,72.5,94,64,23,-9,108.5,0.622317597,0.328097731,0.31840796,0.272189349,N/A,1.136125654
48915,,1.598394532,N/A,35.71893955,0.554257706,0.134996108,0.074822633,175.5,604.5,2812.5,117,97.5,116,119,528,2744,54,-14,36.5,1.021459227,1.842931937,13.65174129,0.639053254,N/A,0.382198953
42946,,N/A,N/A,N/A,14.48211731,0.067893937,0.983247958,74.5,83.5,155.5,62,88,57,26.5,4.5,46.5,0,-35,-22.5,0.227467811,0.015706806,0.231343284,N/A,N/A,N/A
49508,,5.969957082,N/A,N/A,3.927422971,0.460835643,1.809896491,105.5,112,150,69.5,67,56,53.5,33.5,51,6.5,-51,-10,0.459227468,0.116928447,0.253731343,0.076923077,N/A,N/A
